title,url,stars,name,reviewUrl,text,publishedAtDate
cafe SELERA 1686,https://www.google.com/maps/search/?api=1&query=cafe%20SELERA%201686&query_place_id=ChIJA-MDm9PraS4RDw2WExuIy2M,3.0,Noura S,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfbTdpN3pnRRAB!2m1!1s0x0:0x63cb881b13960d0f!3m1!1s2@1:CIHM0ogKEICAgID_m7i7zgE%7CCgwIos_gvAYQkIK0_wE%7C?hl=id,"Cafe yang berubah konsep jadi ala warung dengan nama Warung sambal seruit khas Lampung. Lauk standar pilihan kebanyakan lauk yang  digoreng seperti ayam, bebek, ikan, tahu tempe dll. Sayur ada beberapa jenis. Secara umum lauk rasanya standar, yang bikin nilai tambah sambal seruitnya yang mantap plus free tambah termasuk lalapnya juga. Sayur tumisan juga enak. Tapi kurang sreg dengan nasinya yang pera dan agak keras. Sayangnya saat ramai dengan ruang AC terbatas terpaksa diluar, dengan resiko saat makan sambil mengusir kucing dan lalat. Untungnya Mas2 disamping tidak merokok saat saya bilang ke mbaknya ga ada yg merokok kan yang diluar. Tks to Mas2 tetap slay untuk menghargai pengunjung lain walaupun didepannya ada rokok satu pack utuh . Dan baru sadar saat selesai meja diruang ber AC persis dibalik kaca malah ada lilinnya. Sedangkan yang diluar tidak ada sama sekali padahal lalat berdatangan saat makanan dihidangkan. O ya parkirnya enak, leluasa dan tidak memakan badan jalan. Harganya masuk ya gess, ga mahal sesuai porsi. Semoga untuk ruang yang tanpa AC ke depannya lebih nyaman lagi.",2025-01-28T00:41:06.535Z
cafe SELERA 1686,https://www.google.com/maps/search/?api=1&query=cafe%20SELERA%201686&query_place_id=ChIJA-MDm9PraS4RDw2WExuIy2M,3.0,Naufal Hilmiaji,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxNVA2UW5RRRAB!2m1!1s0x0:0x63cb881b13960d0f!3m1!1s2@1:CIHM0ogKEICAgIC15P6QnQE%7CCgwIkr6arAYQ0PKgkQE%7C?hl=id,"Makanan standard, pelayanan kurang, suasana biasa saja. Ditambah tidak ada musholla, jd saya terpaksa sholat di lantai pojokan tanpa alas. Semoga ini jadi evaluasi cafe ke depannya.",2023-12-23T08:49:22.304Z
cafe SELERA 1686,https://www.google.com/maps/search/?api=1&query=cafe%20SELERA%201686&query_place_id=ChIJA-MDm9PraS4RDw2WExuIy2M,2.0,Miss Aguki,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNsNDQteDN3RRAB!2m1!1s0x0:0x63cb881b13960d0f!3m1!1s2@1:CIHM0ogKEICAgICl44-x3wE%7CCgwI4ayLqwYQkOilzAI%7C?hl=id,"pegawai rambut pendek berwarna bicara dengan temannya, posisi di jendela dkt kasir, suaranya lantang bilang “boker anj*” 😂😂😂
Owner tolong di review lagi kok punya pegawai begitu.
what the hell

makanannya 6/10, porsinya dikit, cukup pricey. I don’t mind with the price as long as the taste is worth. Tapi ini hmmm

Tempatnya nyaman dan bersih",2023-11-26T05:23:45.696Z
cafe SELERA 1686,https://www.google.com/maps/search/?api=1&query=cafe%20SELERA%201686&query_place_id=ChIJA-MDm9PraS4RDw2WExuIy2M,1.0,Intan Nursyahdiyah,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNsNF9lQVNnEAE!2m1!1s0x0:0x63cb881b13960d0f!3m1!1s2@1:CIHM0ogKEICAgICl4_eASg%7CCgwInquLqwYQ0J61ugI%7C?hl=id,"Rasa biasa aja, mahal untuk makanan yang disajikan dalam bentuk kecil dan OMG pelayanannya sangat burukk, pengalaman gw makan dan ini oegawainya brisiki gada tata Krama sama sekali. Masa ngomong katabkasar dan sebut ""b*ker"" kwrna liat kucing dan gw posisinya lagi makan, what?? Jujur kurang suka dan mereka main hp itu volume nya gede banget dibanding musik yg mereka puter. Menurut gw sayang aja si pemilik nya g liat huhu",2023-11-26T05:20:30.659Z
cafe SELERA 1686,https://www.google.com/maps/search/?api=1&query=cafe%20SELERA%201686&query_place_id=ChIJA-MDm9PraS4RDw2WExuIy2M,3.0,Haruka,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ1c283OF9nRRAB!2m1!1s0x0:0x63cb881b13960d0f!3m1!1s2@1:CIHM0ogKEICAgID5so78_gE%7CCgwIjabSqQYQwIWKgAE%7C?hl=id,,2023-10-22T03:12:13.268Z
cafe SELERA 1686,https://www.google.com/maps/search/?api=1&query=cafe%20SELERA%201686&query_place_id=ChIJA-MDm9PraS4RDw2WExuIy2M,1.0,Muhammad Ragil Pratama,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURabWJ1cW5BRRAB!2m1!1s0x0:0x63cb881b13960d0f!3m1!1s2@1:CIHM0ogKEICAgIDZmbuqnAE%7CCgwIvrP0qAYQ2Lnz-gI%7C?hl=id,"Kasir wanita no good,tidak sopan.. kesana sama tmn2 8 org..otomatis suasananya pasti ramai,cuma kasir pas kita pulang menyindir dengan pakai kata2 "" BALIK KAMPUNG. karena kita ramai dan bawa anak2..kalah tdak mau ramai tdk usah kerja di caffe,,kerja di kuburan...untuk minumanannya dan coffe nya best",2023-10-04T07:52:30.794Z
ghaWil Cafe & Coffee,https://www.google.com/maps/search/?api=1&query=ghaWil%20Cafe%20%26%20Coffee&query_place_id=ChIJHc6p89LraS4Rgmxb0sPbWfI,3.0,SAPUJAGAD BEST METAPHISICA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNqa2NheVFREAE!2m1!1s0x0:0xf259dbc3d25b6c82!3m1!1s2@1:CIHM0ogKEICAgICjkcayQQ%7CCgwIkOiasQYQ0MWmjgM%7C?hl=id,,2024-04-22T19:01:36.835Z
ghaWil Cafe & Coffee,https://www.google.com/maps/search/?api=1&query=ghaWil%20Cafe%20%26%20Coffee&query_place_id=ChIJHc6p89LraS4Rgmxb0sPbWfI,1.0,Tia Mboeik,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR0Z29IZEJ3EAE!2m1!1s0x0:0xf259dbc3d25b6c82!3m1!1s2@1:CIHM0ogKEICAgIDtgoHdBw%7CCgsIifn3rQYQoJGePQ%7C?hl=id,"ordered fried chicken, took very long till it was served. Chicken was not well cooked, cold and reddish inside.",2024-02-03T08:42:49.128Z
ghaWil Cafe & Coffee,https://www.google.com/maps/search/?api=1&query=ghaWil%20Cafe%20%26%20Coffee&query_place_id=ChIJHc6p89LraS4Rgmxb0sPbWfI,1.0,Purple Haze,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN5bDVPQTdRRRAB!2m1!1s0x0:0xf259dbc3d25b6c82!3m1!1s2@1:CIHM0ogKEICAgICyl5OA7QE%7CCgwIrPjwqwYQkPmr0wM%7C?hl=id,"Makanan dan minumannya datengnya lama banget, padahal ini kedatangan yang kedua setelah yang pertama (dua tahun yang lalu). Belum ada perubahan service euy...",2023-12-15T11:44:44.980Z
ghaWil Cafe & Coffee,https://www.google.com/maps/search/?api=1&query=ghaWil%20Cafe%20%26%20Coffee&query_place_id=ChIJHc6p89LraS4Rgmxb0sPbWfI,1.0,Clyde Siahaan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURwbllDaHBBRRAB!2m1!1s0x0:0xf259dbc3d25b6c82!3m1!1s2@1:CIHM0ogKEICAgIDpnYChpAE%7CCgwI-cyrpwYQiMejzwE%7C?hl=id,"Daging keras, tidak bisa dikunyah",2023-08-27T06:00:25.434Z
ghaWil Cafe & Coffee,https://www.google.com/maps/search/?api=1&query=ghaWil%20Cafe%20%26%20Coffee&query_place_id=ChIJHc6p89LraS4Rgmxb0sPbWfI,1.0,mara andrian,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR4bHR6czNBRRAB!2m1!1s0x0:0xf259dbc3d25b6c82!3m1!1s2@1:CIHM0ogKEICAgIDxltzs3AE%7CCgwIz4mCpAYQoMKiyQM%7C?hl=id,"Makanan kacau,  ga jls rasa nya dan bentuknya, kapok",2023-06-07T13:23:27.958Z
Fifteenth Coffee Citayam Center Depok by Mark Design Indonesia,https://www.google.com/maps/search/?api=1&query=Fifteenth%20Coffee%20Citayam%20Center%20Depok%20by%20Mark%20Design%20Indonesia&query_place_id=ChIJM2B0bn_paS4REGIqBrvSpT0,1.0,Anggie Nuraini,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3clBPWHhnRRAB!2m1!1s0x0:0x3da5d2bb062a6210!3m1!1s2@1:CIHM0ogKEICAgMDwrPOXxgE%7CCgwIyqCEvwYQ8I2fnQI%7C?hl=id,"mohon lebih ditingkatkan lg untuk pelayanannya agar lebih sopan terhadap custumer, serta makanan yg disajikan tidak panas sudah terlalu lama dibuat sebelum waktu buka puasa",2025-03-24T07:56:58.598Z
Fifteenth Coffee Citayam Center Depok by Mark Design Indonesia,https://www.google.com/maps/search/?api=1&query=Fifteenth%20Coffee%20Citayam%20Center%20Depok%20by%20Mark%20Design%20Indonesia&query_place_id=ChIJM2B0bn_paS4REGIqBrvSpT0,1.0,Navifa Ruggaya,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3LU5uVTN3RRAB!2m1!1s0x0:0x3da5d2bb062a6210!3m1!1s2@1:CIHM0ogKEICAgMDw-NnU3wE%7CCgsI0ez_vgYQ0OHyQA%7C?hl=id,"ga remokendasi, mahal dan makanannya disajikan tidak hangat",2025-03-23T11:53:53.136Z
Fifteenth Coffee Citayam Center Depok by Mark Design Indonesia,https://www.google.com/maps/search/?api=1&query=Fifteenth%20Coffee%20Citayam%20Center%20Depok%20by%20Mark%20Design%20Indonesia&query_place_id=ChIJM2B0bn_paS4REGIqBrvSpT0,2.0,Ananda Putri,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNneHBybTlRRRAB!2m1!1s0x0:0x3da5d2bb062a6210!3m1!1s2@1:CIHM0ogKEICAgMCgxprm9QE%7CCgsIvJnIvQYQqKXlXw%7C?hl=id,"Kopinya kureng buat harga segitu menurutku brand lain basenya masih banyak yang lebih oke dengan harga yang sama, tapi cakenya enak",2025-02-16T16:05:16.200Z
Fifteenth Coffee Citayam Center Depok by Mark Design Indonesia,https://www.google.com/maps/search/?api=1&query=Fifteenth%20Coffee%20Citayam%20Center%20Depok%20by%20Mark%20Design%20Indonesia&query_place_id=ChIJM2B0bn_paS4REGIqBrvSpT0,3.0,Rima Aulia Pratiwi,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfaWEyVk93EAE!2m1!1s0x0:0x3da5d2bb062a6210!3m1!1s2@1:CIHM0ogKEICAgID_ia2VOw%7CCgwIk93RvAYQyIr2vgI%7C?hl=id,"Pizza nya banter keras , gasesuai difoto",2025-01-25T04:54:43.668Z
Fifteenth Coffee Citayam Center Depok by Mark Design Indonesia,https://www.google.com/maps/search/?api=1&query=Fifteenth%20Coffee%20Citayam%20Center%20Depok%20by%20Mark%20Design%20Indonesia&query_place_id=ChIJM2B0bn_paS4REGIqBrvSpT0,3.0,Yudha Pradipta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2emNLTUtnEAE!2m1!1s0x0:0x3da5d2bb062a6210!3m1!1s2@1:CIHM0ogKEICAgICvzcKMKg%7CCgsIt_PwugYQ0PCoVw%7C?hl=id,standard,2024-12-13T13:42:15.183Z
Fifteenth Coffee Citayam Center Depok by Mark Design Indonesia,https://www.google.com/maps/search/?api=1&query=Fifteenth%20Coffee%20Citayam%20Center%20Depok%20by%20Mark%20Design%20Indonesia&query_place_id=ChIJM2B0bn_paS4REGIqBrvSpT0,3.0,Robby Dianputra,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIX2IzNVBREAE!2m1!1s0x0:0x3da5d2bb062a6210!3m1!1s2@1:CIHM0ogKEICAgICH_b35PQ%7CCgsI07T0tgYQkO-hGw%7C?hl=id,"Tempatnya bagus, tapi tolong klo karyawan mau nongki dan ngerokok didaerah pintu depan, pintunya ga perlu dibuka juga. Kasian yang nyari area tanpa asap, udah kena asap kalian. Nyamuk masuk pula.

Sama 1 saran : tolong proses label halalnya ya.",2024-09-08T03:30:27.057Z
Fifteenth Coffee Citayam Center Depok by Mark Design Indonesia,https://www.google.com/maps/search/?api=1&query=Fifteenth%20Coffee%20Citayam%20Center%20Depok%20by%20Mark%20Design%20Indonesia&query_place_id=ChIJM2B0bn_paS4REGIqBrvSpT0,1.0,Nano Sumarno,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIamJlcUR3EAE!2m1!1s0x0:0x3da5d2bb062a6210!3m1!1s2@1:CIHM0ogKEICAgICHjbeqDw%7CCgwIuq7xtgYQiIPX2wM%7C?hl=id,"Mesen kentang dtg hampir 1 jam pdhl cafe sepi, gmn kalau ramai?? Pelayan kurang informatif dan tdk ramah",2024-09-07T13:38:02.997Z
Fifteenth Coffee Citayam Center Depok by Mark Design Indonesia,https://www.google.com/maps/search/?api=1&query=Fifteenth%20Coffee%20Citayam%20Center%20Depok%20by%20Mark%20Design%20Indonesia&query_place_id=ChIJM2B0bn_paS4REGIqBrvSpT0,2.0,Rahmatullah Aliyudin,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM3eE0zTlh3EAE!2m1!1s0x0:0x3da5d2bb062a6210!3m1!1s2@1:CIHM0ogKEICAgIC7xM3NXw%7CCgwIo-fotQYQ0ISmtwE%7C?hl=id,,2024-08-12T16:09:07.384Z
Fifteenth Coffee Citayam Center Depok by Mark Design Indonesia,https://www.google.com/maps/search/?api=1&query=Fifteenth%20Coffee%20Citayam%20Center%20Depok%20by%20Mark%20Design%20Indonesia&query_place_id=ChIJM2B0bn_paS4REGIqBrvSpT0,1.0,HIGH Project,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN6cXR1VWt3RRAB!2m1!1s0x0:0x3da5d2bb062a6210!3m1!1s2@1:CIHM0ogKEICAgICzqtuUkwE%7CCgwIoL3rsgYQ4NiDwgE%7C?hl=id,"Gambar daging sapi, yang datang Kornet. Ramen ga dikasih telor, C aja lagi dan Mahal.",2024-06-01T08:41:04.406Z
Fifteenth Coffee Citayam Center Depok by Mark Design Indonesia,https://www.google.com/maps/search/?api=1&query=Fifteenth%20Coffee%20Citayam%20Center%20Depok%20by%20Mark%20Design%20Indonesia&query_place_id=ChIJM2B0bn_paS4REGIqBrvSpT0,1.0,zeroun zenia ofiicial,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNUcWViR0N3EAE!2m1!1s0x0:0x3da5d2bb062a6210!3m1!1s2@1:CIHM0ogKEICAgICTqebGCw%7CCgsIveaXsgYQ0O2xAQ%7C?hl=id,Dikirain pakai irisan daging Sapi... Ehhh malah pakai Kornet. Pelayanan ambil sendiri. Pajak 16rb. Gokil hhhh,2024-05-16T11:51:25.002Z
Fifteenth Coffee Citayam Center Depok by Mark Design Indonesia,https://www.google.com/maps/search/?api=1&query=Fifteenth%20Coffee%20Citayam%20Center%20Depok%20by%20Mark%20Design%20Indonesia&query_place_id=ChIJM2B0bn_paS4REGIqBrvSpT0,1.0,Chalid Mawardi,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNUcEpmeVJREAE!2m1!1s0x0:0x3da5d2bb062a6210!3m1!1s2@1:CIHM0ogKEICAgICTpJfyRQ%7CCgwIvv_8sQYQwMGllwI%7C?hl=id,"orderan lamaaa selesainya, nungguin sejam",2024-05-11T09:51:58.585Z
Fifteenth Coffee Citayam Center Depok by Mark Design Indonesia,https://www.google.com/maps/search/?api=1&query=Fifteenth%20Coffee%20Citayam%20Center%20Depok%20by%20Mark%20Design%20Indonesia&query_place_id=ChIJM2B0bn_paS4REGIqBrvSpT0,3.0,Ansya A,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNqdG9uTDN3RRAB!2m1!1s0x0:0x3da5d2bb062a6210!3m1!1s2@1:CIHM0ogKEICAgICjtonL3wE%7CCgsI1tmTsQYQ0KONMQ%7C?hl=id,"Makanan enak, minuman variatif, harga reasonable, kasir ramah. TAPI.. waktu ke sana bawa laptop, di lantai 1. Mejanya kecil bundar. Kami datang berdua. Mau pilih yg mejanya agak besar tapi penuh, mau pilih meja panjang tapi dekat kaca dan panas. Akhirnya pilih lah duduk di sofa dengan meja kecil bundar. Kami order 2 minum dan satu makanan, sehingga tidak muat jika hanya menggunakan satu meja. Kami ambil lah satu meja lagi dari seat sebelah. Dengan makanan dan minuman yang masih tersisa, tiba2 pramusaji datang, ""Kak, maaf ada yg mau duduk di sini. Saya geser ya mejanya. Makanan minumannya yg sudah habis saya angkat ya"".

Makanan dan minuman saya masih penuh🙂 saya juga datang duluan. Kenapa pelanggan yg baru datang tsb ga duduk di bangku lain yg tersedia? Kan masi banyak. Kenapa saya yg harus geser?

Akhirnya saya mengalah. Pelanggan yg baru datang tersebut duduk. Tapi ga lama kemudian, pelanggan baru tsb pindah tempat karena ga cukup juga bawa laptop + makanan minuman dengan satu meja bulat. Akhirnya meja yg td si pramusaji geser jadi kosong🤣🙂
Yaudalah jadi bete🙂",2024-04-21T10:39:18.102Z
Fifteenth Coffee Citayam Center Depok by Mark Design Indonesia,https://www.google.com/maps/search/?api=1&query=Fifteenth%20Coffee%20Citayam%20Center%20Depok%20by%20Mark%20Design%20Indonesia&query_place_id=ChIJM2B0bn_paS4REGIqBrvSpT0,3.0,cyntia dwi sandra,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNELTc2YVpREAE!2m1!1s0x0:0x3da5d2bb062a6210!3m1!1s2@1:CIHM0ogKEICAgICD-76aZQ%7CCgwIu6ivsAYQgM_QnwE%7C?hl=id,"Bagus sih tempatnya estetik, buat foto nongkrong Instagramable banget, makanan & minumannya terlihat enak cuma. Rasanya tidak worth it bgt dengan harganya. Pelayanan nya cukup bagus & tempatnya udh bagus cuma makanan & minuman nya aja lebih diperhatikan lagi jadi tidak bikin org kecewa, pizza-nya gosong🥲 walaupun akhirnya diganti tapi jd kerja 2x buat nuker ke kasir-_- semoga lebih baik lagi tidak hanya memikirkan tempat. Mohon maaf tidak bermaksud menjatuhkan hanya saja kecewa semoga dijadikan acuan untuk menjadi lebih baik cafenya jd ga bikin org kapok. Terimakasih",2024-04-02T09:47:39.334Z
Fifteenth Coffee Citayam Center Depok by Mark Design Indonesia,https://www.google.com/maps/search/?api=1&query=Fifteenth%20Coffee%20Citayam%20Center%20Depok%20by%20Mark%20Design%20Indonesia&query_place_id=ChIJM2B0bn_paS4REGIqBrvSpT0,1.0,Aab Dull,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChRDSUhNMG9nS0VJQ0FnSUNEc0xwOBAB!2m1!1s0x0:0x3da5d2bb062a6210!3m1!1s2@1:CIHM0ogKEICAgICDsLp8%7CCgwIp937rwYQsJCKgQI%7C?hl=id,"Tempat sampah ini mah bukan cofee .. makanan kaga enak
Tempat kurang menarik
Pelayanan nya tidak ramah
Saran saya ganti itu tim pelayanan nya kurang ramah yg cowo ..
Gua dan temen temen gua gak akan kesitu lagi selama masih orang itu yg jaga
SAMPAH",2024-03-23T15:00:55.539Z
Fifteenth Coffee Citayam Center Depok by Mark Design Indonesia,https://www.google.com/maps/search/?api=1&query=Fifteenth%20Coffee%20Citayam%20Center%20Depok%20by%20Mark%20Design%20Indonesia&query_place_id=ChIJM2B0bn_paS4REGIqBrvSpT0,3.0,poni mardikawati,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURkdHNUOG93RRAB!2m1!1s0x0:0x3da5d2bb062a6210!3m1!1s2@1:CIHM0ogKEICAgIDdtsT8owE%7CCgwI7M3irgYQsJG7tgI%7C?hl=id,"Minum sama makan rasanya biasa aja. Ramennya agak hambar. Suasana cafe indoor lantai 1 agak pengap karna kecampur hawa panas dapur + kl lagi masak pedes sampe kecium.
Interior ok. Cukup nyaman untuk nongkrong",2024-02-23T14:08:44.651Z
Kalimulya Jati Cafe & Resto,https://www.google.com/maps/search/?api=1&query=Kalimulya%20Jati%20Cafe%20%26%20Resto&query_place_id=ChIJByDL50HraS4RVLbDXwUM0p0,1.0,Ary Julianto (Ole Nasional Channel),https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNfOEl6Z0lBEAE!2m1!1s0x0:0x9dd20c055fc3b654!3m1!1s2@1:CIHM0ogKEICAgIC_8IzgIA%7CCgwI_ZqNvAYQwMyd0AI%7C?hl=id,Sajiannya lama ... kapok,2025-01-12T05:05:01.705Z
Kalimulya Jati Cafe & Resto,https://www.google.com/maps/search/?api=1&query=Kalimulya%20Jati%20Cafe%20%26%20Resto&query_place_id=ChIJByDL50HraS4RVLbDXwUM0p0,3.0,Dita Mei,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNmekplLVdREAE!2m1!1s0x0:0x9dd20c055fc3b654!3m1!1s2@1:CIHM0ogKEICAgICfzJe-WQ%7CCgwIoNa2uwYQ8JztqwI%7C?hl=id,,2024-12-26T19:14:40.628Z
To.see Coffee & Eatery,https://www.google.com/maps/search/?api=1&query=To.see%20Coffee%20%26%20Eatery&query_place_id=ChIJGzCtyXTpaS4RyoKTWwcBHfw,1.0,Dream High,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNJd0p5Q3pnRRAB!2m1!1s0x0:0xfc1d01075b9382ca!3m1!1s2@1:CIHM0ogKEICAgMCIwJyCzgE%7CCgsI7bWfvwYQuL3BcQ%7C?hl=id,Lama.,2025-03-29T11:35:09.238Z
To.see Coffee & Eatery,https://www.google.com/maps/search/?api=1&query=To.see%20Coffee%20%26%20Eatery&query_place_id=ChIJGzCtyXTpaS4RyoKTWwcBHfw,1.0,강갱,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3Z01IcUtBEAE!2m1!1s0x0:0xfc1d01075b9382ca!3m1!1s2@1:CIHM0ogKEICAgMDwgMHqKA%7CCgwI2Ob6vgYQqMG2sQE%7C?hl=id,"udah reservasi pas nyampe tempatnya belum di siapin, terus  pesen club sandwich di menunya katanya isi smoke beef ternyata telor ceplok aja DAN di menu pake keju slice, di kasihnya pake keju parut.. nasi gorengnya ga kaya nasi goreng beda sama yg di foto wkwkwkkw harusnya coklat pake kecap tapi ini putih??? pas ditanya nasgor atau bukan katanya itu nasgornya kaya gapake lauk juga wkwkwkw.. just not as expected. tapi tadi 1 orang staff nya udah minta maaf, menurutku kurang profesional karna pas ngelayanin juga salah satu staff rada badmood.. first experience padahal hehe makasi yaa mungkin keteteran kali, karna tadi ada yg booked juga lumayan banyak anak smp se angkatan gt.. smgt buat kaka kakanya",2025-03-22T12:55:52.372Z
To.see Coffee & Eatery,https://www.google.com/maps/search/?api=1&query=To.see%20Coffee%20%26%20Eatery&query_place_id=ChIJGzCtyXTpaS4RyoKTWwcBHfw,2.0,Ray Macan hitam,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBN3NXMk93EAE!2m1!1s0x0:0xfc1d01075b9382ca!3m1!1s2@1:CIHM0ogKEICAgMCA7sW2Ow%7CCgwIopL2vAYQgIj0hwM%7C?hl=id,"Gue pikir di wilayah tebet doank menu'y kena pajak, ternyata sekelas Citayam pun ada pajak'y 10%....",2025-02-01T02:38:26.821Z
To.see Coffee & Eatery,https://www.google.com/maps/search/?api=1&query=To.see%20Coffee%20%26%20Eatery&query_place_id=ChIJGzCtyXTpaS4RyoKTWwcBHfw,1.0,Waris Saputro,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR2OGZpSHRnRRAB!2m1!1s0x0:0xfc1d01075b9382ca!3m1!1s2@1:CIHM0ogKEICAgIDv8fiHtgE%7CCgwI0_WauwYQwOyurgE%7C?hl=id,"Masa gara2 aku cuma dtang sendiri GK terlalu di layanin ..GK di kasih tisu,mkn cireng belepotan lap pake baju sendiri 🤣terpaksa terus biasanya kn gercap baristanya ngasih kode wifi ,eh jaringan lemot mau garap project aja ke batal2 ,untung masih bisa walopun lam garapnya",2024-12-21T12:55:47.365Z
To.see Coffee & Eatery,https://www.google.com/maps/search/?api=1&query=To.see%20Coffee%20%26%20Eatery&query_place_id=ChIJGzCtyXTpaS4RyoKTWwcBHfw,1.0,khilal Maulana,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURqcEw3NnlRRRAB!2m1!1s0x0:0xfc1d01075b9382ca!3m1!1s2@1:CIHM0ogKEICAgIDjpL76yQE%7CCgwIi-u-sQYQ6JuzywE%7C?hl=id,"pelayanannya lamaa sudah menunggu selama 1jam alasan yang ga masuk akal padahal hanya membakar pisang sampai 1jam lebih ga jadi jadi, kecewaa",2024-04-29T14:58:19.426Z
To.see Coffee & Eatery,https://www.google.com/maps/search/?api=1&query=To.see%20Coffee%20%26%20Eatery&query_place_id=ChIJGzCtyXTpaS4RyoKTWwcBHfw,1.0,Agung _Qwerty,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUREdVBxNWp3RRAB!2m1!1s0x0:0xfc1d01075b9382ca!3m1!1s2@1:CIHM0ogKEICAgIDDuPq5jwE%7CCgwIo76_sAYQsJqpuAM%7C?hl=id,Udh bokinh lama... di layaninnya lama bet.. dateng meja makanan minuman belom rapih... banyak pesanan yg kurang n ga lengkap...pokonya gua semua di nini nyesel.. cih mending warteg,2024-04-05T11:23:15.923Z
To.see Coffee & Eatery,https://www.google.com/maps/search/?api=1&query=To.see%20Coffee%20%26%20Eatery&query_place_id=ChIJGzCtyXTpaS4RyoKTWwcBHfw,1.0,Saskia Septi R,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNENTcyNVN3EAE!2m1!1s0x0:0xfc1d01075b9382ca!3m1!1s2@1:CIHM0ogKEICAgICD5725Sw%7CCgwIp8GxsAYQoOOmxAM%7C?hl=id,,2024-04-02T19:46:47.948Z
